jhu_id|vendor_id|db_name|status_id|url|enable_proxy|description|internal_note|popularity_score|date_created|date_updated
JHU06841|520|American Hospital Directory: AHD|A|https://welch.jhmi.edu/databases?t=American%20Hospital%20Directory%3A%20AHD|0|The American Hospital Directory® provides online data for over 6,000 hospitals. The database of information about hospitals is built from both public and private sources including Medicare claims data (MedPAR and OPPS), hospital cost reports, and other files obtained from the federal Centers for Medicare and Medicaid Services (CMS).  AHD is not affiliated with the American Hospital Association (AHA) and is not a source for AHA Data. User name and password are required to access database.|14 July 2021 - Concurrent user note edited per AER-863.  Jenny Kusmik7 June 2021 - Tag added per Heather Tapager.  Jenny Kusmik2 JUL 2020 - Formatted Shared ID note. - Alistair Morrison3 JUN 2020 - Added Shared ID restriction - Alistair Morrison|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06842||Financial Times 1996 - present (one month delay)|A|http://search.proquest.com/publication/35024?accountid=11752|1|Use the ProQuest Newsstand database’s more refined searching capabilities to identify and retrieve articles, in HTML format only, from the Financial Times newspaper since 1996. There is a one-month delay on access to the latest content through Financial Times’ agreement with ProQuest.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06843|628|Economist, The|A|https://www.economist.com/|1|The Economist is a weekly publication which is essential reading for anyone engaged in politics, current affairs and all aspects of business and trade worldwide.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06845|627|Child Development & Adolescent Studies|A|https://search.ebscohost.com/login.aspx?profile=ehost&groupid=main&authtype=ip,shib&custid=s3555202&defaultdb=fgh|0|Child Development & Adolescent Studies, produced by NISC, is today’s source for references to the current and historical literature related to growth and development of children through the age of 21. Book reviews and abstracts from hundreds of journals and a bibliography of thousands of technical reports, books, book chapters, theses and dissertations covering biomedical and social sciences worldwide are indexed.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06846|736|Medici.tv|A|http://edu.medici.tv/en/|1|Offers free live broadcasting of concerts, operas and ballets along with video on demand from their catalogue of concerts and classical music documentaries. With over 1,200 films, medici.tv is the largest online catalogue made up of classical music programmes and it features the greatest artists and composers.medici.tv also associates with great orchestras and concert halls around the world in order to broadcast live and free of charge some of the greatest musical events on the internet, mobiles, tablets and connected Tvs.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06847|798|Oxford Bibliographies Online: Linguistics|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199772810|1|Oxford Bibliographies in Linguistics provides expert commentary to help students and scholars find, negotiate, and assess the large amount of information readily available to them. It facilitates research by providing direct links to online library catalogs and other online resources. Organizing the resource around discrete subject entries will allow for quick and easy navigation that users expect when working on screen.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06848||Oxford Bibliographies Online: Jewish Studies|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199840731|1|Developed cooperatively with scholars and librarians worldwide, Oxford Bibliographies offers exclusive, authoritative research guides on Jewish Studies.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06849|798|Oxford Bibliographies Online: Islamic Studies|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780195390155|1|Developed cooperatively with scholars and librarians worldwide, Oxford Bibliographies offers exclusive, authoritative research guides on Islamic Studies.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06850|798|Oxford Bibliographies Online: Cinema & Media Studies|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199791286|1|Oxford Bibliographies in Cinema and Media Studies has recruited many of the finest scholars in cinema and media studies to chart a path through the information thicket and toward a carefully organized, thoroughly peer-reviewed account of the most important books, articles, and Web sites.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06851||Symptom Media Training Library|A|https://symptommedia.com/film-library|1|Symptom Media’s behavioral health clinical training titles are guided by the DSM, incorporating the symptoms into a concise vignette that offer visual guideposts to show you how a clinical diagnosis looks, incorporating all the symptoms into a single vignette. JHU patrons at the Homewood, JH Medical Institutions Baltimore Campus, Columbia, Montgomery County, and Washington DC campuses can access SymptomMedia.  Your browsers cookies must be enabled to access this resource.  If you get a Login screen on the first try, then use the browsers back button and try again to access this resource.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06852|574|MRS Online Proceedings Library|A|http://journals.cambridge.org/action/displayJournal?jid=OPL|1|Features over 68,000 peer-reviewed papers presented at Materials Research Society (MRS) Meetings.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06853||Scripta Sinica Database|A|http://hanchi.ihp.sinica.edu.tw|1|This is the largest Chinese full text database for the study of pre-modern China. It includes more than 500 titles and 350,000,000 characters of materials pertaining to the traditional Chinese classics, especially those related to Chinese history. The database is developed by the Institute of History and Philology, Academia Sinica, Taiwan. IE recommended. Click on “ 授權使用 ” button to access the database.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06854||Grand Secretariat Archives Database|A|https://newarchive.ihp.sinica.edu.tw/mcttp/index.html|1|This database contains about 310,000 government documents dating from the Ming dynasty to the Qing dynasty (1368-1912), encompassing a wide variety of subjects. The database may be searched by responsible official, title, matter and document number.  It is produced by the Institute of History and Philology, Academia Sinica, Taiwan.|20 Aug 2021 - Replaced URL and updated description per AER-924. Old URL: http://www.ihp.sinica.edu.tw/db/gsa|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06855|530|Current Index to Statistics|A|http://www.statindex.org/CIS/psqlQuery|1|The Current Index to Statistics is a bibliographic index to publications in statistics, probability, and related fields.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06856||BizJournals Digital Portal|A|https://www.bizjournals.com/baltimore/|0|The BizJournals database is provided by the parent company of the Baltimore Business Journal and the Washington Business Journal. The JHU subscription covers these two markets plus 38 other major American cities, including enhanced digital versions of the print publications with up-to-the minute content, archives of past issues, links to news articles on a wide range of business-related topics, searchable digital editions of the popular “Book of Lists” for local business rankings of all 40 markets, and links to information about local business-oriented events. From the “Cities” menu, in the black bar at the top, choose your location to access the relevant journal or its Book of Lists. To set up an account, follow the instructions below. Current users may need to reset their password in the new system.<ul><li>Create a <strong><a href=https://www.bizjournals.com/register/Baltimore?r=%2FBaltimore%2F target=_blank>free JHU Account</a></strong> here</li><li>Use your JHU email address to sign up, and create a password.</li><li>Fill in the form and click on Create Account.</li><li>The Group Subscriptions window will appear. Check the box next to JHU Subscription and Continue.</li><li>After you create an account, log out and log back in.</li><li>You will get a confirmation email about your account.</li><li>Already have an account? <a href=https://www.bizjournals.com/login/baltimore?r=/Baltimore/ target=_blank><strong>Sign in</strong></a></li></ul>|2 March 2022 - Description and URL edited per AER-1256.  Jenny Kusmik7 June 2021 - Tag added per Heather Tapager.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06857||Access Business News|A|http://infoweb.newsbank.com?db=AWNB&s_sources=ABN|1|Researchers can find diverse global perspectives on topics related to companies, industries, brands and executives, as well as, gas prices, business ethics, labor unions, advertising practices, foreign trade, information for job seekers and more from a variety of current and retrospective news media including business journals, newspapers, newswires, broadcast transcripts, blogs, and web-only content.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06858||IBISWorld: Market Research Reports & Analysis|A|https://www.ibisworld.com|1|IBISWOrld is a collection of over 1,000 in-depth market research reports covering a wide range of industries.  The U.S. module spans manyeconomic sectors, from manufacturing to wholesale to retail.  The Specialized Industry module adds specially targeted industries in the U.S., such as advisory and financial services, franchises, life sciences, online retail, and technology.  The China and Global Industry modules cover much of the rest of the world across a substantial range of sectors.  The Industry iExpert module condenses the integral elements from our iExpert reports into bite-sized paragraphs, graphics and tables, highlighting the key issues with a Q&A section, for each of the 700 NAICS industries. Reports are well-designed for student research and projects, with their focus on supply chain analysis, competitive landscape, current and forecast sector performance, and much more in an easy-to-use graphics-rich format.|7 June 2021 - Tag added per Heather Tapager.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06859|793|OVID Medline 1946 - Present|A|http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=main&D=ppez|1|Ovid MEDLINE covers the international literature on biomedicine, including the allied health fields and the biological and physical sciences, humanities, and information science as they relate to medicine and health care. Information is indexed from approximately 5,400 journals published world-wide.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06860|734|OMMBID: Metabolic and Molecular Bases of Inherited Disease|A|http://ommbid.mhmedical.com/|1|This is the online version of Metabolic and Molecular Bases of Inherited Disease, which covers the “genes and genetic mechanisms underlying  human disease states.” Information about the underlying basis of genetic diseases includes chapters about amino acids, carbohydrates, lipids, porphyrins, metals, disorders of mitochondrial function, vitamins, hormones, membrane transport disorders, various organs and systems, neurogenetics, inborn errors of development, and the genetics of complex disease.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06861|592|National Population Census of China|A|https://tongji.oversea.cnki.net/npccen/Engnavi/navidefault.aspx|1|The Sixth National Population Census of China Database (NPCC) makes available all data of population census in 2010 published by China Statistics Press, including the population data of  all of China, 31provinces and centrally administered municipalities,  and 2872 units at county level. The data consist of name, gender, age, nationality, permanent residence registration, education level, industry, occupation, social security, marriage, fertility, death, housing, migration and more. Full texts of the published volumes are available, and spreadsheets for numerical data can be downloaded.|16 Nov 2020 - URL updated per AER-326.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06862|573|WebCSD (Cambridge Structural Database)|A|http://webcsd.ccdc.cam.ac.uk/|1|Established in 1965, the Cambridge Structural Database (CSD) is the world’s repository for small-molecule organic and metal-organic crystal structures. Containing over 800,000 entries from x-ray and neutron diffraction analyses, this database of accurate 3D structures is an essential resource to scientists. CSD includes comprehensive and fully retrospective coverage of the published literature and also contains directly deposited data that are not available anywhere else.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06863|566|Encyclopaedia of Judaism Online|A|http://referenceworks.brillonline.com/browse/encyclopaedia-of-judaism|1|An authoritative, comprehensive, and systematic presentation of the current state of scholarship on fundamental issues of Judaism, both past and present. While heavy emphasis is placed on the classical literature of Judaism and its history, it also includes acutely contemporary issues.|October 6, 2021.  Mark Cyzyk.  SSO implemented.  Vendor could not provide WAYFless URL, so I am leaving Proxy On for all Brill content.|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06864||World News Connection, 1995-2013|A|http://wnc.eastview.com/|1|A valuable research tool for non-U.S. media sources, the material in WNC was supplied by the Foreign Broadcast Information Service (FBIS). Analysts from FBIS domestic and overseas bureaus monitored timely and pertinent open-source materials. Coverage is 1995 through 2013, when the service was discontinued. For earlier coverage, see Foreign Broadcast Information Service (FBIS) Daily Reports, 1974 - 1996.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06865|625|China Economy, Public Policy, and Security Database: Pishu|A|http://dlib.eastview.com/browse/udb/1610|1|The database contains high quality analytical reports, also known as Pishu,  intended to guide policymaking in the People’s Republic of China. Pishu are published by the prestigious Social Sciences Academic Press, a branch of the Chinese Academy of Social Sciences.  These reports feature exclusive research and analysis by the Chinese Academy of Social Sciences and authors from similar institutions, and present objective analysis versus official government messaging on strategic issues.  In China, Pishu are consumed by think tanks and top policymakers. Topics include a variety of issues of importance to China’s government and research community, including international relations, agricultural policy, and industry competitiveness.  They may be considered somewhat analogous to United States Congressional Research Service reports and analysis reports published by the RAND Corporation.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06866|651|Sunday Times Historical Archive, 1822-2016|A|https://go.gale.com/ps/start.do?p=STHA&u=balt85423|0|Since 1822, this newspaper weekly has consistently provided thoughtful analysis and commentary on the weeks news and society at large.|20 May 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06867|651|Picture Post Historical Archive, 1938-1957|A|http://find.gale.com/pipo/start.do?prodId=PIPO&userGroupName=balt85423|1|Picture Post’s innovative use of photo-journalism captured the imagination of the British people, with readership at its peak estimated at 80% of the population. In the era before television, it became the window on the world for ordinary people, bringing the major social and political issues of the day into popular consciousness.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06868|905|Klapp Online (Bibliographie der französischen Literaturwissenschaft)|A|http://klapp-online.de|1|Klapp-Online is the annotated online version of the Klapp, the bibliography of French literature. Index covers from 1991-present.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06869|505|Empire Online|A|https://www.empire.amdigital.co.uk/|1|This resource brings together manuscript, printed and visual primary source materials for the study of Empire and its theories, practices and consequences. The materials span across the last five centuries.|29 April 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06870|547|Bates Visual Guide to Physical Examinations|A|https://batesvisualguide.com/|1|Now in its Fifth Edition and featuring completely reshot content and new clinical skills videos, Bates’ Visual Guide delivers head-to-toe and systems-based physical examination techniques for the (Advanced) Assessment or Introduction to Clinical Medicine course. The site features more than 8 hours of video content.Students and faculty in medical, nursing, and related programs will appreciate the careful attention to clinical accuracy, as well as the range of patient types profiled in the series.|9 JUL 2020 - No longer has campus restrictions. Alistair Morrison|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06871|798|Oxford Bibliographies Online: African Studies|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199846733|1|Oxford University Press has asked leading scholars to identify the most significant themes and areas of study in their fields, recommend the best sources for exploring them, and discuss these works conceptual and empirical significance to provide a series of guided studies through the diverse approaches to a wide array of complex subjects. Explores African perspectives on art, culture, economics, geography and the environment, ancient and modern history, literature, music, politics, religion, science and thought, and society.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06872|798|Oxford Bibliographies Online: Chinese Studies|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199920082|1|Developed cooperatively with scholars worldwide, Oxford Bibliographies in Chinese Studies offers exclusive, authoritative research guides. Combining the best features of an annotated bibliography and a high-level encyclopedia, this resource guides researchers to the best available scholarship across the field of Chinese Studies.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06873|798|Oxford Handbooks Online: Economics and Finance|A|https://www.oxfordhandbooks.com/browse?t0=ORR:SOC00720|1|Economics, as a field of study, is diverse in the topics it encompasses and the methods or techniques it uses. It explores decisions and choices under constraints of individuals, groups, firms, governments, or societies. Economics is theoretical and empirical, whether statistical, experimental, or historical. Economics examines and explains trends and patterns of individual and aggregate human behavior and their implications. Articles published online are arranged for easier discovery of content.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06874|798|Oxford Handbooks Online: Political Science|A|https://www.oxfordhandbooks.com/browse?t0=ORR:SOC02270|1|The academic study of political phenomena centers on political science (efforts empirically to document how politics occurs and to develop theories about its regular patterns), political theory (the study of ideas and the history of those ideas in political discourse) and international relations (the study of all aspects of global society including organizations and relations between states). Articles published online are arranged for easier discovery of content.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06875|835|SAGE Knowledge|A|http://sk.sagepub.com/|1|Sages social science ebook platform, where you will find a range of SAGE eBook and eReference content.|9 July 2020 - URL updated. Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06876|835|SAGE Research Methods Online|A|https://methods.sagepub.com/|1|SAGE Research Methods is a research methods tool created to help researchers, faculty and students with their research projects. SAGE Research Methods links over 175,000 pages of SAGE’s book, journal, research methods cases and reference content with advanced search and discovery tools. Researchers can explore methods concepts to help them design research projects, understand particular methods or identify a new method, conduct their research, and write up their findings.|25 June 2021 - New tag added.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06877|651|Gale Literature|A|https://go.gale.com/ps/start.do?p=GLS&u=balt85423|0|Search across Dictionary of Literary Biography, Literature Criticism Online, and Literature Resource Center at one time.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06878|651|Gale Primary Sources|A|https://go.gale.com/ps/start.do?p=GDCS&u=balt85423|1|The Gale Primary Sources database lets you search 24 databases simultaneously, including: Eighteenth Century Collections Online, Nineteenth Century Collections Online, Making of the Modern World, and 17th-19th century newspapers and periodicals (formerly available via a NewsVault search). NewsVault content is now incorporated in Gale Primary Sources.|3 Dec 2020 - Description updated to include NewsVault note.  Jenny Kusmik20 Nov 2020 - New tag added.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06879|582|PhilPapers|A|http://philpapers.org/|1|PhilPapers is a comprehensive index and bibliography of philosophy maintained by the community of philosophers. Using advanced trawling techniques and large scale crowdsourcing, we monitor all sources of research content in philosophy, including journals, books, open access archives, and personal pages maintained by academics. We also host the largest open access archive in philosophy. PhilPapers has over 70,000 registered users.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06880|740|Abstracts in Anthropology|A|http://journals.sagepub.com/home/aax|1|Abstracts in Anthropology covers a broad spectrum of significant, current anthropological topics from a vast number of periodicals. Provides a thorough coverage of anthropological scholarship in all its subfields: cultural anthropology, physical anthropology, archaeology, and linguistics. Covers 2001 to present.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06881|711|Documentary History of the First Federal Congress of the United States of America|A|https://rotunda.upress.virginia.edu/founders/FFCP.html|1|Since 1972, 20 volumes of primary material documenting the actions, debates, and thoughts of the First Federal Congress and its members have been collected by the First Federal Congress Project (FFCP) and published by the Johns Hopkins University Press. These volumes of the Documentary History of the First Federal Congress are used by Congress, historians, political scientists, and jurists to understand the most important and productive Congress in United States history.  This digital edition is made available via Rotunda’s American Founding Era Collection / Early Republic.|23 June 2021 - Edited the description slightly.  Jenny Kusmik1 June 2021 - URL and title updated per AER-555.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06882|907|Chinese Local Gazetteers|A|http://fz.wanfangdata.com.cn/index.do|1|This digital collection of Chinese gazetteers currently contains over 25,900 volumes published in China after 1949. It covers 31 provinces and autonomous regions. The database provides detailed geographic and historical records of provinces, prefectures, cities, and smaller district administration units, including information on general surveys, economy, public finance, governance, public security, urban and rural development, agriculture, industry, transportation, business, education, culture and sports, and public health.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06884|544|Aviation Week Intelligence Network|A|https://awin.aviationweek.com|1|Aviation Week is an information and services provider to the global commercial, defense, maintenance/repair/overhaul (MRO), space and business aviation communities and helps in connecting industry professionals worldwide.|11 Aug 2020 - URL updated.  Jenny Kusmik17 Sept. 2020 - URL updated. Previous URL was: https://aviationweek.com/awin/premium/db, but it was giving and error. Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06885|658|Global Financial Data (GFD)|A|https://finaeon.globalfinancialdata.com|1|A comprehensive collection of financial and economic data, compiled from original data sources, covering more than 200 countries and extending back to 1000 AD (dates covered depend on each specific data series). Also included is a compilation of Total Return Data on Stocks, Bonds and Bills that extends back to 1694.  Allows for tabular and graphical presentation, and data can be downloaded in Excel, CSV, and zip format.  Also has an “AutoTrac” feature for creating, downloading, and updating personalized workbooks of user-selected data categories. Users can access the database upon creation of a personal account through these steps: 1) Click “New Member” underneath the banner towards the top of the page; 2) Scroll down to “Academic” at the bottom and click; and 3) Follow the prompt to create a member account, using your JHU e-mail address.|7 June 2021 - Tag added per Heather Tapager.  Jenny Kusmik9 JUL 2020 - Removed note that access excludes international locations. We are now licensing for all campuses. Alistair9 Nov 2020 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06887|828|Independent Voices|A|https://www.jstor.org/site/reveal-digital/independent-voices/|1|An open access collection of an alternative press. Includes digitized pages from the magazines, journals and newspapers of the alternative press archives of participating libraries.|16 Nov 2020 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06888||Supplementum Epigraphicum Graecum Online|A|https://scholarlyeditions.brill.com/sego/|1|The Supplementum Epigraphicum Graecum systematically collects newly published Greek inscriptions as well as publications on previously known documents. It presents complete Greek texts of all new inscriptions with a critical apparatus; it summarizes new readings, interpretations, and studies of known inscriptions, and occasionally presents the Greek text of these documents.|16 Sept 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06889|896|Uniworld Online|A|https://uniworldonline.com/search|1|Uniworld Online includes two business directory databases: American Firm Operating in Foreign Countries and Foreign Firms Operating in the United States. Use this unique resource to identify which American firms have offices in other countries and which foreign firms have offices in the United States.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06891||Loeb Classical Library|A|http://www.loebclassics.com/|1|A virtual library of all that is important in Greek and Latin literature. Epic and lyric poetry; tragedy and comedy; history, travel, philosophy, and oratory; the great medical writers and mathematicians; those Church Fathers who made particular use of pagan culture — in short, our entire Greek and Latin Classical heritage is represented here with up-to-date texts and accurate English translations.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06892|549|Terrorism Research & Analysis Consortium (TRAC)|A|https://trackingterrorism.org|1|A digital intelligence repository for everything related to political violence and terrorism analysis. TRAC is updated every day, all day long.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06893||Foreign Policy.com|A|https://foreignpolicy.com/|1|Foreign Policy, the magazine of global politics, economics and ideas, features significant articles on political science and international relations. Full digital content now available.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06894|623|LandScan|A|http://wms.cartographic.com/EVGC/JohnsHopkins/|1|LandScan provides a global interactive map that depicts ambient population distribution (average over 24 hours).  It was designed by Oakridge National Laboratory as a geographic information system (GIS) tool for estimating the potential number of people at risk during natural or manmade disasters.    Population data is show via detailed 1 km grids.  Includes data extraction by country or user customized area.  Access to LandScan is through the EVGeoCloud platform.  Johns Hopkins users with ArcGIS software on their computer can directly connect to LandScan via WMS or WCS server connections.  See our <a href=http://guides.library.jhu.edu/content.php?pid=194935&sid=2261726>GIS and Maps guide</a> for instructions on how to set your connection.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06895|838|Bibliografia Generale della Lingua Italiana e della Letteratura Italiana (BiGLLI)|A|http://www.bigli.it/public/pagine/bigli|1|An essential tool for Italian linguistic and literary studies. Like the MLA International Bibliography, it indexes articles and book studies on Italian language and literature, from its origins to the present day. However the material indexed in Biglli is primarily in the Italian language.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06896|798|Oxford Classical Dictionary, 4 ed.|A|http://www.oxfordreference.com/view/10.1093/acref/9780199545568.001.0001/acref-9780199545568|1|As well as providing factual information, the Dictionary contains many thematic entries on subjects relevant to the 21st century, this established reference work  has been thoroughly updated. It is an essential reference for both scholars and non-specialists with an interest in the classical era.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06897|900|PubAg|A|http://pubag.nal.usda.gov|0|PubAg is a search engine provided by the National Agricultural Library. It provided access to research published by U.S. Department of Agriculture scientists. Currently PubAg includes more than 40,000 scientific journal articles by USDA researchers, mostly from 1997 to 2014. New articles by USDA researchers will be added almost daily, and older articles may be added if possible.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06901|738|Million Dollar Database|A|http://www.mergentmddi.com/index.php/search/index|1|The D&B® Million Dollar Directory (MDDI) provides a valuable source of information on both privately and public companies and their executives. Mergent’s MDDI now combines complete coverage on all businesses in the U.S. and Canada with business profiles on firms in over 200 countries worldwide.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06902|723|Latin American News Digest|A|http://latinamericannewsdigest.com/|1|A Washington, D.C. based publication dedicated to expanding the reach of news coverage and analysis produced by Latin American media.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06904|920|Yomidas Rekishikan|A|https://database.yomiuri.co.jp/rekishikan/|1|Yomidas Rekishikan is a digital archive covering the entire history of newspaper publishing in Japan. Includes the full text of the Yomiuri Shinbun from its initial publication in 1874 to date, as well as full text of the Daily Yomiuri, its English language equivalent.  Note that Yomidas Rekishikan is available to only 1 user at a time, so be sure to log off when youre finished!  Licensed for US Hopkins only.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06905|770|African Newspapers, 1800-1927|A|http://infoweb.newsbank.com?db=WHNPX&d_collections=WHNPAFR1|1|More than 40 nineteenth- and twentieth-century African newspapers. Featuring titles from Ghana, Kenya, Lesotho, Malawi, Mozambique, Namibia, Nigeria, South Africa, Uganda and Zimbabwe. Subscription access to Series I and II. Use the Change Databases selection to access either series.|14 April 2021 - Edited the description regarding series I and II access.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06906|821|African American Newspapers, 1827-1998|A|http://infoweb.newsbank.com/?db=EANX&d_collections=EANAAA|1|Explore African American history, culture and daily life in the 19th and 20th centuries through newspaper articles. This is a sub-set collection within the Americas Historical Newspapers database.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06907|821|Caribbean Newspapers, 1718-1876|A|http://infoweb.newsbank.com/?db=EANX&d_collections=EANACN|1|Contains scattered issues from more than 140 newspaper titles from 22 islands between 1718-1876. This is a sub-set collection within the Americas Historical Newspapers database.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06908|627|Open Dissertations|A|https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=ddu|0|An open access database of electronic theses and dissertations which offers access to more than 800,000 ETDs, including those previously available in American Doctoral Dissertations™. It provides electronic access to a comprehensive record of dissertations accepted by American universities and increasingly dissertations from select colleges and universities around the world. Citations include a link to access the full text, when available, via the Institutional Repository where the thesis or dissertation is housed.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06909|718|Kanopy Streaming Video|A|https://jhu.kanopy.com/|0|Kanopy is an online documentary video streaming service distributing films from BBC, PBS, Media Education Foundation, Documentary Educational Resources, and many other production houses. Kanopy’s growing catalog of videos offers over 25,000 videos across diverse content areas. Users are advised to use Google Chrome for accessing Kanopy on and off campus. Click Log In To JHU, enter your JHED ID, then press the SKIP button at the bottom of the page. You do not need to register with your Google or Facebook account.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06910|651|Associated Press Collection Online|A|https://gdc.gale.com/gdc/artemis?p=APOA&u=balt85423|0|The Associated Press Collections Online is a publishing program focusing on making varied treasures of the Associated Press Corporate Archives, AP Images, and AP Archive available to libraries worldwide.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06911|651|Brazilian and Portuguese History and Culture: The Oliveira Lima Library|A|https://gdc.gale.com/gdc/artemis?p=BPHC&u=balt85423|0|Originally the personal library of the Brazilian diplomat, historian, and journalist Manoel de Oliveira Lima--the Oliveira Lima Library--has long been regarded as one of the finest collections of Luso-Brazilian materials available to scholars. Spanning the “long” 19th century, this collection turns the spotlight on Latin America’s largest and most influential power, covering topics such as colonialism, the Brazilian independence period, slavery and abolition, the Catholic Church, indigenous peoples, immigration, ecology, agriculture, economic development, medicine and public health, international relations, and Brazilian and Portuguese literature.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06912|651|Chatham House Online Archive|A|http://go.gale.com/choa/start.do?p=CHOA&u=balt85423&authCount=1|0|Contains the publications and archives of the Royal Institute of International Affairs (Chatham House), the world-leading independent international affairs policy institute founded in 1920 following the Paris Peace Conference.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
